id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_address,pickup_street,pickup_borough,dropoff_address,dropoff_street,dropoff_borough,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth
id3169017,2,2016-03-08 17:15:11,2016-03-08 17:27:53,1,-73.99161529541014,40.75003433227539,-73.98397827148438,40.76079177856445,N,762,"Pennsylvania Station, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10119, United States",Pennsylvania Plaza,Manhattan,"750 Seventh Avenue, 750, 7th Avenue, Times Square, Manhattan, New York County, City of New York, New York, 10019, United States",7th Avenue,Manhattan,67,47,57.0,0.00,0.0,0
id0012555,2,2016-03-08 18:27:14,2016-03-08 18:34:31,6,-73.95061492919923,40.78640365600585,-73.96207427978516,40.77029037475585,N,437,"1500, Lexington Avenue, Manhattan Community Board 11, Manhattan, New York County, City of New York, New York, 10029, United States",Lexington Avenue,Manhattan,"150, East 72nd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",East 72nd Street,Manhattan,67,47,57.0,0.00,0.0,0
id0971812,2,2016-03-05 19:13:02,2016-03-05 19:45:13,1,-73.96497344970702,40.7911491394043,-73.91362762451173,40.71490097045898,N,1931,"Citi Bike - Central Park West & West 96th Street, Central Park Outer Loop, Manhattan, New York County, City of New York, New York, 10025, United States",Central Park Outer Loop,Manhattan,"52-15, Flushing Avenue, Queens, City of New York, New York, 11378, United States",Flushing Avenue,Queens,41,28,34.5,0.00,0.0,0
id3822712,2,2016-03-05 23:03:48,2016-03-05 23:21:16,2,-73.98528289794923,40.7476806640625,-73.96772766113281,40.80035018920898,N,1048,"326, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",5th Avenue,Manhattan,"Steps, West 105th Street, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 105th Street,Manhattan,41,28,34.5,0.00,0.0,0
id2987059,1,2016-03-05 12:50:45,2016-03-05 13:04:06,1,-73.97216033935547,40.79677581787109,-73.95626831054686,40.77809143066406,N,801,"779, West End Avenue, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West End Avenue,Manhattan,"145, East 84th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 84th Street,Manhattan,41,28,34.5,0.00,0.0,0
id1121455,2,2016-04-06 22:13:01,2016-04-06 22:52:36,5,-73.9805679321289,40.76568984985352,-73.99540710449219,40.68320846557617,N,2375,"Rodin Studios, 200, West 57th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 57th Street,Manhattan,"321, Court Street, Carroll Gardens, Brooklyn, Kings County, City of New York, New York, 11231, United States",Court Street,Brooklyn,48,30,39.0,0.00,0.0,0
id2269655,1,2016-04-06 20:27:46,2016-04-06 20:42:09,1,-73.97124481201173,40.76081848144531,-73.98242950439453,40.73592758178711,N,863,"425, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",Park Avenue,Manhattan,"1000300021, East 20th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10010, United States",East 20th Street,Manhattan,48,30,39.0,0.00,0.0,0
id3369982,1,2016-04-06 12:30:34,2016-04-06 12:40:10,1,-73.97888946533203,40.75662231445313,-73.99485015869139,40.73435592651367,N,576,"Diamond District, West 47th Street, Diamond District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",West 47th Street,Manhattan,"5th Avenue & West 12th Street, 5th Avenue, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10035, United States",5th Avenue,Manhattan,48,30,39.0,0.00,0.0,0
id0244846,2,2016-04-06 13:16:28,2016-04-06 13:46:26,5,-73.97525024414062,40.76536178588867,-73.87042999267578,40.77368927001953,N,1798,"Simón Bolívar, Central Park Outer Loop, Manhattan, New York County, City of New York, New York, 10153, United States",Central Park Outer Loop,Manhattan,"LaGuardia Airport, 14th Road, Queens, City of New York, New York, 11371, United States",14th Road,Queens,48,30,39.0,0.00,0.0,0
id1659055,2,2016-04-06 09:06:45,2016-04-06 09:20:59,1,-73.9886474609375,40.76896286010742,-73.98135375976562,40.753093719482415,N,854,"11th Avenue & West 57th Street, 10th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",10th Avenue,Manhattan,"479, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",5th Avenue,Manhattan,48,30,39.0,0.00,0.0,0
id0648010,2,2016-04-06 16:36:49,2016-04-06 16:53:58,1,-73.97920227050781,40.7442512512207,-73.95812225341797,40.76866149902344,N,1029,"USPS, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10035, United States",3rd Avenue,Manhattan,"300, East 72nd Street, Lenox Hill, Manhattan, New York County, City of New York, New York, 10021, United States",East 72nd Street,Manhattan,48,30,39.0,0.00,0.0,0
id1806237,1,2016-04-06 14:36:43,2016-04-06 14:37:43,1,-73.95838165283203,40.78157424926758,-73.95603942871094,40.78471755981445,N,60,"21, East 87th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",East 87th Street,Manhattan,"Juice Press, 1296, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10037, United States",Madison Avenue,Manhattan,48,30,39.0,0.00,0.0,0
id1969749,1,2016-02-19 16:10:19,2016-02-19 16:20:43,1,-73.98036193847656,40.77790069580078,-73.95592498779298,40.78479385375977,N,624,"140, West 72nd Street, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States",West 72nd Street,Manhattan,"Hotel Wales, 1295, Madison Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10037, United States",Madison Avenue,Manhattan,39,24,31.5,0.00,0.0,0
id0054822,2,2016-02-19 19:28:33,2016-02-19 19:36:53,1,-73.9711380004883,40.75136947631836,-73.9852066040039,40.73652648925781,N,500,"Cafe Olympia, 833, 2nd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",2nd Avenue,Manhattan,"151, East 19th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10003, United States",East 19th Street,Manhattan,39,24,31.5,0.00,0.0,0
id2128773,2,2016-02-19 20:07:14,2016-02-19 20:11:28,1,-73.96988677978516,40.78475189208984,-73.97042846679686,40.78874969482422,N,254,"Rossleigh Court, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Central Park West,Manhattan,"Duane Reade, 609, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Columbus Avenue,Manhattan,39,24,31.5,0.00,0.0,0
id0455001,2,2016-02-19 08:54:51,2016-02-19 09:15:27,3,-73.97428131103516,40.790809631347656,-73.95352172851562,40.76445007324219,N,1236,"Bank of America, 2440, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,"Weill Medical College of Cornell University, East 55th Street, Midtown East, Manhattan, New York County, City of New York, New York, 10022, United States",East 55th Street,Manhattan,39,24,31.5,0.00,0.0,0
id1601070,2,2016-02-19 20:06:30,2016-02-19 20:44:42,6,-73.78213500976562,40.64456176757813,-73.988525390625,40.75871658325195,N,2292,"John F. Kennedy International Airport, JFK Access Road, Queens, City of New York, New York, 11430, United States",JFK Access Road,Queens,"The Row Hotel, 700, 8th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",8th Avenue,Manhattan,39,24,31.5,0.00,0.0,0
id0152664,1,2016-02-19 17:46:54,2016-02-19 17:58:33,1,-73.99541473388672,40.76141357421875,-73.98058319091797,40.75129318237305,N,699,"511, West 44th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",West 44th Street,Manhattan,"274, Madison Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",Madison Avenue,Manhattan,39,24,31.5,0.00,0.0,0
id0594070,1,2016-02-19 16:01:38,2016-02-19 16:04:50,1,-74.00332641601562,40.74888229370117,-73.9949722290039,40.75025939941406,N,192,"255, 10th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",10th Avenue,Manhattan,"FlixBus NYC 300 W 31st St., West 31st Street, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 31st Street,Manhattan,39,24,31.5,0.00,0.0,0
id2032655,1,2016-05-10 18:23:30,2016-05-10 18:30:36,1,-73.98257446289062,40.75105285644531,-73.98081970214844,40.740516662597656,N,426,"431, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",5th Avenue,Manhattan,"217, East 26th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",East 26th Street,Manhattan,63,50,56.5,0.00,0.0,0
id0762221,2,2016-05-10 09:21:20,2016-05-10 09:31:10,1,-73.99564361572266,40.73918151855469,-74.00611877441406,40.72379302978516,N,590,"585, 6th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States",6th Avenue,Manhattan,"Varick Street, Hudson Square, Manhattan, New York County, City of New York, New York, 10005, United States",Varick Street,Manhattan,63,50,56.5,0.00,0.0,0
id2767366,1,2016-05-10 14:31:50,2016-05-10 14:39:55,2,-73.91281890869139,40.87285232543945,-73.90433502197266,40.8787498474121,N,485,"NewYork-Presbyterian/Allen Hospital, 5141, Broadway, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",Broadway,Manhattan,"193, West 231st Street, Kingsbridge, Bronx County, The Bronx, City of New York, New York, 10463, United States",West 231st Street,The Bronx,63,50,56.5,0.00,0.0,0
id3990757,1,2016-05-10 23:16:32,2016-05-10 23:32:40,1,-73.98233795166014,40.76033401489258,-73.9891128540039,40.74548721313477,N,968,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,"The Ritz-Carlton, 25, West 28th Street, Flower District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",West 28th Street,Manhattan,63,50,56.5,0.00,0.0,0
id1500545,1,2016-05-10 07:44:22,2016-05-10 08:00:29,1,-74.00402069091797,40.707515716552734,-73.97620391845702,40.740081787109375,N,967,"Pearl Street, Financial District, Manhattan, New York County, City of New York, New York, 10038, United States",Pearl Street,Manhattan,"485, 1st Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",1st Avenue,Manhattan,63,50,56.5,0.00,0.0,0
id0272282,2,2016-05-10 12:27:28,2016-05-10 12:34:14,1,-73.955322265625,40.782962799072266,-73.96794128417969,40.78711318969727,N,406,"1126, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",Park Avenue,Manhattan,"285, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Central Park West,Manhattan,63,50,56.5,0.00,0.0,0
id2542458,1,2016-03-06 10:33:45,2016-03-06 10:36:46,2,-73.99113464355469,40.74531936645508,-73.99238586425781,40.74897003173828,N,181,"Hee Korean BBQ Grill, 793, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",6th Avenue,Manhattan,"370, 7th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",7th Avenue,Manhattan,44,32,38.0,0.00,0.0,0
id2719594,2,2016-03-06 02:29:42,2016-03-06 02:35:53,1,-73.93697357177734,40.70195388793945,-73.94629669189453,40.69420623779297,N,371,"457, Bushwick Avenue, Brooklyn, Kings County, City of New York, New York, 11206, United States",Bushwick Avenue,Brooklyn,"Citi Bike - Willoughby Ave & Tompkins Ave, Willoughby Avenue, Brooklyn, Kings County, City of New York, New York, 11221, United States",Willoughby Avenue,Brooklyn,44,32,38.0,0.00,0.0,0
id0410928,2,2016-03-06 13:16:40,2016-03-06 13:29:34,1,-73.98008728027342,40.73925018310547,-73.98381805419923,40.755619049072266,N,774,"242, East 25th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10010, United States",East 25th Street,Manhattan,"111, West 43rd Street, Theater District, Manhattan, New York County, City of New York, New York, 10036, United States",West 43rd Street,Manhattan,44,32,38.0,0.00,0.0,0
id3100115,1,2016-03-06 00:30:25,2016-03-06 00:46:50,1,-73.99952697753906,40.72862243652344,-73.96928405761719,40.76092147827149,N,985,"202, Thompson Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Thompson Street,Manhattan,"134, East 57th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",East 57th Street,Manhattan,44,32,38.0,0.00,0.0,0
id3636307,2,2016-03-06 13:11:26,2016-03-06 13:17:50,1,-73.9744873046875,40.783470153808594,-73.96658325195312,40.77334213256836,N,384,"448, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Columbus Avenue,Manhattan,"923, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",5th Avenue,Manhattan,44,32,38.0,0.00,0.0,0
id1783034,2,2016-03-06 12:31:55,2016-03-06 12:37:35,5,-73.9734878540039,40.76443099975585,-73.98439025878906,40.75735092163085,N,340,"Grand Army Plaza, Midtown, Manhattan, New York County, City of New York, New York, 10153, United States",Grand Army Plaza,Manhattan,"Hudson Theatre, 141, West 44th Street, Theater District, Manhattan, New York County, City of New York, New York, 10036, United States",West 44th Street,Manhattan,44,32,38.0,0.00,0.0,0
id0588978,1,2016-06-04 03:08:12,2016-06-04 03:33:19,3,-73.99171447753906,40.727088928222656,-73.97997283935547,40.6820068359375,N,1507,"38, East 4th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",East 4th Street,Manhattan,"84, 4th Avenue, Brooklyn, Kings County, City of New York, New York, 11217, United States",4th Avenue,Brooklyn,83,66,74.5,0.40,0.0,0
id3445135,2,2016-06-04 17:30:40,2016-06-04 17:37:03,1,-73.98384094238281,40.74914169311523,-73.97596740722656,40.75761032104492,N,383,"373, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",5th Avenue,Manhattan,"Newsweek Building, Madison Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10037, United States",Madison Avenue,Manhattan,83,66,74.5,0.40,0.0,0
id0191041,2,2016-06-04 17:33:11,2016-06-04 18:02:40,2,-73.99754333496094,40.72092056274415,-73.91648864746094,40.77293014526367,N,1769,"The Annex, Cleveland Place, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Cleveland Place,Manhattan,"24-01, 29th Street, Queens, City of New York, New York, 11102, United States",29th Street,Queens,83,66,74.5,0.40,0.0,0
